,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,Dataset
85,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,80808,0:30:21.002726,,32768,0,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9900093317950662,,,,0.965986101848067,,,,0.9654742132302953,0.9891628305004722,0.9889731372346546,0.9890679747722495,135578.0,0.9920239061869963,0.9905411666078362,0.9912819819347432,181312.0,0.9900093317950662,0.9825548287706393,0.9898144623372384,0.9861449128927736,371847.0,0.9900256811317251,0.9900093317950662,0.9900140580643352,371847.0,0.025962549513661243,,0.9648884692552815,0.9648315336047678,0.9648600005900925,33894.0,0.972579395817196,0.9695111189551712,0.9710428336261089,45328.0,0.965986101848067,0.939877502692913,0.9494398395402558,0.944598382018528,92962.0,0.9660510870383502,0.965986101848067,0.9660112425568109,92962.0,0.10817505090481797,,0.9654642949944487,0.9646667296072508,0.9650653475165581,42368.0,0.9713649379573656,0.9698734579340287,0.9706186249834415,56661.0,0.9654742132302953,0.9384937114865165,0.9447867241437989,0.9415990613864397,116203.0,0.9655014209141011,0.9654742132302953,0.9654832275365424,116203.0,0.10926496714428062,,0.9929356357927787,0.9951053229612796,0.9940192954118829,22882.0,0.9716666666666667,0.9943149516770893,0.9828603540320314,1759.0,0.9591836734693877,0.9825514403292182,0.9707269474711335,6075.0,0.9892908567314614,0.9890238416554206,0.9891573311737976,11115.0,0.9836202320467127,0.9881913758951699,0.9859005054535781,13126.0,0.9645451400899343,0.9748295752490823,0.9696600886725202,5721.0,0.8960176991150443,0.9225512528473804,0.9090909090909091,439.0,0.8771593090211133,0.9025674786043449,0.889682024659312,1519.0,0.9456443484521239,0.9453040662108673,0.9454741767140544,2779.0,0.9583081570996979,0.9664838513101767,0.962378640776699,3282.0,0.9608953986458477,0.9724514053978465,0.9666388657214345,7151.0,0.8851590106007067,0.912568306010929,0.8986547085201794,549.0,0.8825678496868476,0.8904686677198526,0.8865006553079948,1899.0,0.9422518862449216,0.9349265764468759,0.9385749385749386,3473.0,0.9617526022754781,0.9685519258898099,0.9651402890805296,4102.0,covtype2
86,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,50960,0:20:00.539032,,32768,13,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9860318894599123,,,,0.9639530130590994,,,,0.9631248762940716,0.9869000163008846,0.9824160261989409,0.9846529163894433,135578.0,0.9876051276963945,0.9883350247087893,0.9879699413934359,181312.0,0.9860318894599123,0.9759613413624643,0.9851741204758041,0.9805197222531038,371847.0,0.9860583585770382,0.9860318894599123,0.9860370635963379,371847.0,0.035796219807668415,,0.9641789277361674,0.9609075352569776,0.9625404518788881,33894.0,0.9697297535988696,0.9689595834804094,0.9693445155594792,45328.0,0.9639530130590994,0.9370706181270847,0.9452843657187355,0.9411374734825034,92962.0,0.9640068462036074,0.9639530130590994,0.9639717853952553,92962.0,0.10369598301494617,,0.9649156123151423,0.9594269259818731,0.9621634416237648,42368.0,0.9686000564493367,0.9690616120435573,0.9688307792746297,56661.0,0.9631248762940716,0.9347053307932139,0.9434644827695804,0.9390360652857853,116203.0,0.9631692640443776,0.9631248762940716,0.9631365877113933,116203.0,0.10596283720415449,,0.9917623345894313,0.9891617865571192,0.9904603535795554,22882.0,0.96440489432703,0.9857873791927232,0.9749789148158561,1759.0,0.951850056551947,0.9697119341563786,0.9606979778212654,6075.0,0.9753468233630821,0.993072424651372,0.9841298145506419,11115.0,0.9738601367084805,0.9877342678653055,0.9807481372215289,13126.0,0.9663293789253314,0.9681873798287013,0.9672574871212782,5721.0,0.8943820224719101,0.9066059225512528,0.9004524886877828,439.0,0.8776837996096292,0.8880842659644503,0.8828534031413613,1519.0,0.9299229152067274,0.9550197912918316,0.9423042783596663,2779.0,0.9572675293409569,0.9692260816575259,0.9632096896290688,3282.0,0.9615063924402446,0.9675569850370578,0.9645221997630167,7151.0,0.8879003558718861,0.9089253187613844,0.8982898289828983,549.0,0.8810526315789474,0.8815165876777251,0.881284548565412,1899.0,0.9285312324141812,0.9501871580765908,0.9392343816706987,3473.0,0.9504310344827587,0.9675767918088737,0.9589272771200774,4102.0,covtype2
87,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,44772,0:18:11.619555,,32768,1,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9849911388286042,,,,0.9643725393171403,,,,0.9635035240054043,0.9841582551207131,0.9837953060231011,0.9839767471026093,135578.0,0.9884607938044531,0.9855332244969996,0.986994838257104,181312.0,0.9849911388286042,0.9717438969382125,0.9831807828634488,0.9773173177908195,371847.0,0.9850727200163035,0.9849911388286042,0.9850134591012345,371847.0,0.03833402627150132,,0.9634506376948512,0.9628252788104089,0.9631378567423191,33894.0,0.9711508656954346,0.9676800211789622,0.9694123367295069,45328.0,0.9643725393171403,0.9382268846717338,0.9507455824120984,0.9442764848340038,92962.0,0.9645519403146076,0.9643725393171403,0.9644357088050083,92962.0,0.10159589327316115,,0.963084631200813,0.9618344033232629,0.9624591112528194,42368.0,0.9704574839269584,0.9670319973173788,0.968741712487403,56661.0,0.9635035240054043,0.9352029612248701,0.9482639312480802,0.9415656424569818,116203.0,0.9636602135464231,0.9635035240054043,0.9635592479127533,116203.0,0.10284298961268946,,0.9911469518341588,0.9883314395594791,0.9897371933740345,22882.0,0.963882618510158,0.9710062535531552,0.9674313225715095,1759.0,0.9202596198423737,0.980246913580247,0.9493065518890482,6075.0,0.9802466928852341,0.9866846603688709,0.9834551405640497,11115.0,0.9740523465703971,0.9866676824622886,0.9803194307773825,13126.0,0.9705779334500876,0.9687117636776787,0.9696439506604847,5721.0,0.9181818181818182,0.9202733485193622,0.9192263936291241,439.0,0.8498480243161094,0.9203423304805793,0.8836915297092288,1519.0,0.9401069518716577,0.9489024829075207,0.944484240687679,2779.0,0.9542719614921781,0.9664838513101767,0.9603390856796852,3282.0,0.9668485102811583,0.9665781009649,0.9667132867132867,7151.0,0.9023508137432188,0.9089253187613844,0.9056261343012704,549.0,0.8559488692232055,0.9167983149025803,0.8853292651919654,1899.0,0.9365576102418207,0.9478836740570112,0.9421866056096165,3473.0,0.9511728099569172,0.9687957094100439,0.9599033816425121,4102.0,covtype2
88,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,72436,0:27:14.724251,,32768,9,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9890035417792802,,,,0.9659000451797509,,,,0.9648632135142811,0.9871967605374563,0.9889952647184647,0.9880951942314565,135578.0,0.9922684834162566,0.9888589834098129,0.9905607995558022,181312.0,0.9890035417792802,0.9784639765204357,0.9893711220018133,0.9838268094002128,371847.0,0.9890447260484114,0.9890035417792802,0.9890144354913869,371847.0,0.02836849137858989,,0.963249345838356,0.9666312621702956,0.9649373407748832,33894.0,0.9739290710843641,0.9675476526650194,0.9707278743677995,45328.0,0.9659000451797509,0.9390479685150757,0.9525170360933324,0.9456553641282298,92962.0,0.9660384120812103,0.9659000451797509,0.9659492956827197,92962.0,0.11097673164927803,,0.9638611058690318,0.9644070996978852,0.9641340254837187,42368.0,0.9719033446712018,0.9682497661530859,0.9700731153135472,56661.0,0.9648632135142811,0.9353725157084811,0.9481156463037591,0.9416320871511443,116203.0,0.9649708206694235,0.9648632135142811,0.964905446987008,116203.0,0.11140273058251615,,0.994034302759135,0.9903417533432393,0.9921845924823223,22882.0,0.9620044052863436,0.9931779420125071,0.9773426573426572,1759.0,0.9477269127197846,0.9848559670781893,0.9659347755892799,6075.0,0.9846195117589198,0.9906432748538012,0.9876222082698001,11115.0,0.9813974591651543,0.9887246685966784,0.9850474383301708,13126.0,0.9689082969432314,0.9695857367593078,0.9692468984798183,5721.0,0.9024390243902439,0.9271070615034168,0.9146067415730337,439.0,0.867665418227216,0.9150757077024358,0.8907401473886576,1519.0,0.9413020277481323,0.9521410579345088,0.946690518783542,2779.0,0.9558425953739862,0.9695307739183425,0.9626380275298745,3282.0,0.9653582902640033,0.9664382603831632,0.9658979734451433,7151.0,0.8807017543859649,0.9143897996357013,0.8972296693476318,549.0,0.869894099848714,0.9083728278041074,0.8887171561051004,1899.0,0.9364491308064976,0.9461560610423265,0.9412775708965913,3473.0,0.9594398841139546,0.9687957094100439,0.9640950994662785,4102.0,covtype2
89,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,57148,0:22:07.349474,,32768,4,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9869650689665374,,,,0.9649856930788925,,,,0.9646738896586147,0.987011546114189,0.9842378556993022,0.9856227495152803,135578.0,0.9890071078539578,0.988439816448994,0.9887233807789914,181312.0,0.9869650689665374,0.9753351322015031,0.9880140872779961,0.9815656330497735,371847.0,0.9870058789476777,0.9869650689665374,0.9869752384358771,371847.0,0.03231591209157875,,0.9660569768475973,0.9614681064495191,0.9637570792730713,33894.0,0.970771336482847,0.9701288386869044,0.9704499812415863,45328.0,0.9649856930788925,0.9336910086123448,0.9514574735227594,0.9423350190472719,92962.0,0.9650989248189745,0.9649856930788925,0.9650247946427003,92962.0,0.1119105121234169,,0.9665408984124724,0.9613623489425982,0.963944668615177,42368.0,0.9697477509260892,0.9702440832318526,0.969995853587529,56661.0,0.9646738896586147,0.9343781839715518,0.9498286470698306,0.9419206651702495,116203.0,0.9647678962912588,0.9646738896586147,0.9647062096569585,116203.0,0.11025566104115918,,0.9942026439457157,0.9892928939777992,0.9917416924054238,22882.0,0.9563318777292577,0.9960204661739624,0.9757727652464495,1759.0,0.9436395478427002,0.9756378600823046,0.9593719650372289,6075.0,0.9818343722172752,0.9919928025191183,0.98688744685612,11115.0,0.9753188297074269,0.9904769160444918,0.9828394315089204,13126.0,0.9690451206715635,0.9685369690613529,0.9687909782323629,5721.0,0.8731501057082452,0.9407744874715261,0.9057017543859649,439.0,0.8688733290897518,0.8986175115207373,0.8834951456310679,1519.0,0.9391459074733096,0.9496221662468514,0.944354983002326,2779.0,0.9487942840130992,0.9710542352224254,0.9597952115645234,3282.0,0.9667461765118563,0.96350160816669,0.9651211654293319,7151.0,0.8737201365187713,0.9326047358834244,0.9022026431718061,549.0,0.8770491803278688,0.9015271195365983,0.8891197091664502,1899.0,0.9325587985264947,0.9475957385545638,0.9400171379605827,3473.0,0.9542843465773098,0.9719648951730863,0.9630434782608696,4102.0,covtype2
90,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,1107,0:00:35.655878,,32768,7,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7548724323118357,,,,0.7232279449260581,,,,0.7160632330443651,0.7493677999438044,0.7212494084240416,0.7350397905398423,29582.0,0.7594445578925872,0.784859356628177,0.7719428300320247,33169.0,0.7548724323118357,0.7544061789181958,0.7530543825261093,0.7534913102859335,62751.0,0.754694184932142,0.7548724323118357,0.7545460440962191,62751.0,0.48064929382865457,0.8445769789610138,0.7194596148318483,0.6768523526230394,0.6975059216943014,7396.0,0.7262313860252004,0.7645923781958515,0.7449183409705087,8292.0,0.7232279449260581,0.7228455004285244,0.7207223654094455,0.721212131332405,15688.0,0.7230388809419501,0.7232279449260581,0.7225660810924599,15688.0,0.5487635497161767,0.8002762033922979,0.708612277317599,0.6755002704164413,0.6916602060028797,9245.0,0.7221450402889692,0.7522431259044863,0.7368868726963426,10365.0,0.7160632330443651,0.7153786588032841,0.7138716981604638,0.7142735393496111,19610.0,0.7157651120038945,0.7160632330443651,0.7155650708819079,19610.0,0.557102947283071,0.7943853615610007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
91,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,1230,0:00:36.617018,,32768,6,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7630316648340265,,,,0.7219530851606323,,,,0.720652728199898,0.7410854745673833,0.7643837468730985,0.7525543315472426,29582.0,0.7838022271162257,0.7618258011999156,0.7726577788649708,33169.0,0.7630316648340265,0.7624438508418045,0.7631047740365071,0.7626060552061067,62751.0,0.7636647476513588,0.7630316648340265,0.7631806362130125,62751.0,0.4705570052097731,0.8523508842274381,0.7023745997865528,0.7118712817739319,0.7070910556003223,7396.0,0.7398681640625,0.7309454896285577,0.7353797621936423,8292.0,0.7219530851606323,0.7211213819245264,0.7214083857012448,0.7212354088969823,15688.0,0.7221920803434213,0.7219530851606323,0.7220432454952617,15688.0,0.546555674437328,0.8005978691627943,0.7002232380142447,0.712493239588967,0.7063049538923439,9245.0,0.7394883857688915,0.7279305354558611,0.7336639439906651,10365.0,0.720652728199898,0.7198558118915681,0.720211887522414,0.7199844489415046,19610.0,0.7209771011696202,0.720652728199898,0.7207657357571629,19610.0,0.5531064912457873,0.7960304536134707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
92,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,1230,0:00:37.404431,,32768,5,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7582030565249956,,,,0.7239291177970423,,,,0.7156042835288118,0.7268205144350345,0.780407004259347,0.7526611785801613,29582.0,0.7903704659868336,0.7384003135457807,0.7635020340726656,33169.0,0.7582030565249956,0.758595490210934,0.7594036589025639,0.7580816063264135,62751.0,0.7604118252192711,0.7582030565249956,0.7583914511786997,62751.0,0.4757157508499148,0.8497399970373989,0.6959468098708605,0.7359383450513791,0.7153841098771111,7396.0,0.751747807296301,0.7132175590931018,0.7319759886131568,8292.0,0.7239291177970423,0.7238473085835808,0.7245779520722404,0.723680049245134,15688.0,0.7254408097849191,0.7239291177970423,0.7241538611825223,15688.0,0.5478717495482193,0.7998604364831827,0.6872192731727236,0.7281773931855057,0.707105719237435,9245.0,0.7439372325249644,0.7043897732754462,0.7236235690569405,10365.0,0.7156042835288118,0.7155782528488439,0.7162835832304759,0.7153646441471877,19610.0,0.717197939602401,0.7156042835288118,0.7158363420512633,19610.0,0.559522422305635,0.7902710765026766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
93,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,1230,0:00:36.781574,,32768,11,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7613424487259167,,,,0.7215706272310046,,,,0.7173380928097909,0.7548506420993858,0.7312216888648503,0.7428483120986297,29582.0,0.7667986508285672,0.7882058548644819,0.7773549000951475,33169.0,0.7613424487259167,0.7608246464639765,0.759713771864666,0.7601016060968886,62751.0,0.7611661351040904,0.7613424487259167,0.7610878464049594,62751.0,0.4728300179279529,0.8511387730314453,0.7156080888635716,0.6794213088155759,0.6970453599667084,7396.0,0.7264020309254559,0.7591654606849976,0.7424224554782404,8292.0,0.7215706272310046,0.7210050598945137,0.7192933847502867,0.7197339077224744,15688.0,0.7213133009732826,0.7215706272310046,0.72102973502928,15688.0,0.5474198428439321,0.7981733503096939,0.7090108401084011,0.6791779340183883,0.6937738246505718,9245.0,0.7241956481309281,0.7513748191027496,0.7375349211610398,10365.0,0.7173380928097909,0.7166032441196646,0.715276376560569,0.7156543729058058,19610.0,0.717036874537442,0.7173380928097909,0.7169040523574052,19610.0,0.5553351288967731,0.7929897674836035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
94,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,1230,0:00:37.515123,,32768,2,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.764609328934997,,,,0.7242478327383988,,,,0.7198368179500255,0.7600519717666889,0.7316611452910554,0.7455863862622505,29582.0,0.7683958685884343,0.7939943923543067,0.7809854247290305,33169.0,0.764609328934997,0.7642239201775616,0.762827768822681,0.7632859054956405,62751.0,0.7644623989101683,0.764609328934997,0.7642976531250036,62751.0,0.47343708081708824,0.8523585441937629,0.7197251646149442,0.6798269334775554,0.6992073425114727,7396.0,0.7278786485865318,0.7638687891944043,0.7454395669059668,8292.0,0.7242478327383988,0.723801906600738,0.7218478613359798,0.7223234547087197,15688.0,0.7240347444907985,0.7242478327383988,0.7236437018102454,15688.0,0.5419737525196683,0.8001989788224662,0.7102342786683107,0.685343428880476,0.6975668831883739,9245.0,0.7278510618392741,0.7506029908345393,0.7390519616224944,10365.0,0.7198368179500255,0.7190426702537924,0.7179732098575076,0.7183094224054342,19610.0,0.7195457502423563,0.7198368179500255,0.7194941059303248,19610.0,0.5481376726875158,0.7956693713528674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
95,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,861,0:00:32.513741,,32768,14,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7489761119344711,,,,0.7215706272310046,,,,0.7170831208567058,0.7373189649255268,0.7262524508146846,0.7317438692098092,29582.0,0.7590813078273287,0.7692423648587536,0.7641280584588662,33169.0,0.7489761119344711,0.7482001363764278,0.7477474078367191,0.7479359638343377,62751.0,0.7488221306393779,0.7489761119344711,0.7488615434014869,62751.0,0.4963784350729913,0.8344300526129007,0.7127001966844619,0.6859113034072472,0.6990491938817693,7396.0,0.7289381563593932,0.7533767486734202,0.740955995730044,8292.0,0.7215706272310046,0.7208191765219276,0.7196440260403336,0.7200025948059067,15688.0,0.7212828816426804,0.7215706272310046,0.721199321426765,15688.0,0.5432790327116914,0.798918185851363,0.7054117124124902,0.6866414277988102,0.6959000219250164,9245.0,0.7269814343605692,0.7442354076218042,0.7355072463768116,10365.0,0.7170831208567058,0.7161965733865296,0.7154384177103073,0.715703634150914,19610.0,0.7168125368893815,0.7170831208567058,0.7168346920648867,19610.0,0.5516642611002024,0.792009641591901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
96,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,1107,0:00:35.778352,,32768,10,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7566253924240252,,,,0.723419173890872,,,,0.7170831208567058,0.7488349447033457,0.7278750591575959,0.7382062534284148,29582.0,0.7632144012707004,0.7822665742108595,0.7726230533305543,33169.0,0.7566253924240252,0.756024672987023,0.7550708166842277,0.7554146533794845,62751.0,0.7564356553674401,0.7566253924240252,0.7563983274344714,62751.0,0.4798756695677624,0.8455943546733058,0.71727078891258,0.6822606814494321,0.6993278359088074,7396.0,0.72841788974922,0.7601302460202605,0.7439362643847743,8292.0,0.723419173890872,0.7228443393309,0.7211954637348463,0.7216320501467909,15688.0,0.7231626655149143,0.723419173890872,0.7229059267376394,15688.0,0.5429407941514118,0.8009327508357081,0.7058234049660395,0.6856679286100595,0.6955996927466257,9245.0,0.726597045818045,0.7451037144235407,0.7357340192435934,10365.0,0.7170831208567058,0.7162102253920422,0.7153858215168001,0.7156668559951096,19610.0,0.7168034553194834,0.7170831208567058,0.7168129662877307,19610.0,0.5537810518123699,0.7932350807218513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
97,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,984,0:00:34.288279,,32768,8,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7532947682108652,,,,0.7227817440081591,,,,0.715961244263131,0.7446476283007738,0.725441146643229,0.734918922621188,29582.0,0.7606389249086408,0.7781362115228074,0.7692880881059895,33169.0,0.7532947682108652,0.7526432766047073,0.7517886790830182,0.7521035053635887,62751.0,0.7531003273364281,0.7532947682108652,0.7530858179689176,62751.0,0.4915733188675192,0.8381117890308136,0.7162526614620298,0.6822606814494321,0.6988435703898622,7396.0,0.7281036677079717,0.7589242643511819,0.7431945674638322,8292.0,0.7227817440081591,0.7221781645850007,0.720592472900307,0.7210190689268472,15688.0,0.7225165920963585,0.7227817440081591,0.7222855940855123,15688.0,0.5471259668013309,0.8002982244610389,0.7050094834318866,0.6835045970795024,0.6940905096660809,9245.0,0.725180802103879,0.7449107573564882,0.7349133828288598,10365.0,0.715961244263131,0.7150951427678829,0.7142076772179953,0.7145019462474703,19610.0,0.7156711722659101,0.715961244263131,0.7156677192699669,19610.0,0.5565281677775032,0.7933716690708033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
98,bin.model.main,['NVIDIA GeForce RTX 4090'],1619746,probs,123,738,0:00:30.187411,,32768,12,512,16,-1,1.0,True,True,data/higgs-small,noisy-quantile,,AdamW,0.0009013885357603761,0.004541526591440515,moe-mlp,10,2,224,0.3529080520511305,0.5,16,,,,0.7418686554795939,,,,0.7233554309026007,,,,0.7144824069352371,0.7205087649927507,0.7391657088770198,0.7297180043383947,29582.0,0.7618739005647626,0.7442792969338841,0.7529738302934179,33169.0,0.7418686554795939,0.7411913327787567,0.7417225029054519,0.7413459173159063,62751.0,0.7423735987290747,0.7418686554795939,0.7420105971433247,62751.0,0.5071750610682826,0.8272959823156613,0.7054868208714362,0.7093023255813954,0.7073894282632147,7396.0,0.7394571013087736,0.73589001447178,0.737669245647969,8292.0,0.7233554309026007,0.7224719610901049,0.7225961700265877,0.7225293369555918,15688.0,0.7234420455901003,0.7233554309026007,0.7233940334234888,15688.0,0.5408313947137771,0.7989733730465901,0.6936889077773055,0.7062195781503515,0.6998981615479444,9245.0,0.733673269268484,0.7218523878437048,0.7277148276029761,10365.0,0.7144824069352371,0.7136810885228948,0.7140359829970282,0.7138064945754603,19610.0,0.7148229162860289,0.7144824069352371,0.7146008511787657,19610.0,0.5504106735906296,0.7910738467775831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,higgs-small
